year,season,cat_id,cat_type,PM,TOG,NOx,SOx,CO
1992,Annual,278,Point,0,0.095939,0,0,0
1992,Annual,279,Point,0,0.069744,0,0,0
1992,Annual,280,Point,0,1.275278,0,0,0
1992,Annual,281,Point,0,0.348344,0,0,0
1992,Annual,282,Point,0.000408,1.564819,0,0,0
1992,Annual,290,Point,0.006604,0.006629,0.165803,0.006656,0.162922
1992,Annual,291,Point,0.559245,1.097447,10.825783,0.367211,2.85524
1992,Annual,292,Point,0.059359,0.397258,0.820922,0.06845,0.41686
1992,Annual,293,Point,0.73,0.42,34.68,0.15,9.9
1992,Annual,297,Point,0.031878,0.003864,0.192878,0.327667,0.016744
1992,Annual,298,Point,0.77,0.292,18.41,1.064676,2.08
1992,Annual,299,Point,1.261515,0.472781,10.765972,1.309979,2.142568
1992,Annual,300,Point,0.001579,0.014211,0.437463,0.033663,0.071014
1992,Annual,301,Point,0.001736,0.018169,0.089765,0.876853,0.139534
1992,Annual,302,Point,0,0,0,0,0.000148
1992,Annual,303,Point,0.082076,2.278866,4.921944,0.044733,4.734481
1992,Annual,304,Point,0.06,0.07,0.65,0.05,0.19
1992,Annual,305,Point,0.11,0.08,1.9,0.06,1.01
1992,Annual,306,Point,0.064998,0.062008,0.067541,0.012635,0.119695
1992,Annual,307,Point,0.099304,0.134609,9.467825,0.016894,1.67023
1992,Annual,308,Point,0.002333,0.002559,0.129833,0.00393,0.014227
1992,Annual,309,Point,0.034839,0.016079,0.476905,0.296691,0.0999
1992,Annual,310,Point,0.000106,0.000017,0.001207,0.001233,0.000088
1992,Annual,311,Point,0.060441,1.095608,5.266985,2.540448,6.68047
1992,Annual,312,Point,0.046583,0.024409,0.377335,0.117048,0.216943
1992,Annual,314,Point,0.002406,0.02135,0.147181,0.004154,0.000687
1992,Annual,796,Point,0,1.80383,0,0,0
1992,Annual,799,Point,0,0.000387,0,0,0
1992,Annual,800,Point,0,0.154096,0,0,0
1992,Annual,898,Point,0,0.835796,0,0,0
1992,Annual,937,Point,0.026307,0.391875,0,0,0
1992,Annual,938,Point,0,0.036153,0,0,0
1992,Annual,968,Point,0.003083,0.00949,4.24,0.001135,0.08
1992,Annual,1157,Point,2.254156,400.075256,0,0.000061,0
1992,Annual,1241,Point,0,1.98595,0.003054,0,0
1992,Annual,1243,Point,0,4.391829,0,0,0
1992,Annual,1245,Point,0,1.238263,0,0,0
1992,Annual,1595,Point,0,0,0.02,0,0.01
1992,Annual,1686,Point,0.037472,1.94111,0.296433,0.09538,1.279307
1992,Annual,1687,Point,0.043445,3.009915,0.539542,0.003134,1.240271
1993,Annual,10,Point,1.150631,0.788366,0.316778,22.429691,0
1993,Annual,11,Point,0,5.22,0,0,0
1993,Annual,12,Point,0,0.218789,0,0,0
1993,Annual,13,Point,0,1.61,0,0,0
1993,Annual,14,Point,0,0.014646,0,0,0
1993,Annual,15,Point,0.09,16.16,2.33,13.389999,1.11
1993,Annual,16,Point,0.092404,0.427942,0.037022,0.023076,0.034514
1993,Annual,17,Point,0,11.025045,0,0,0
1993,Annual,18,Point,0,2.270511,0,0,0
1993,Annual,19,Point,0,1.193947,0,0,0
1993,Annual,20,Point,0,0.00233,0,0,0
1993,Annual,21,Point,0.006999,0.025,0.057461,1.061013,0.042018
1993,Annual,22,Point,0.084202,0.000285,0,1.164465,0
1993,Annual,23,Point,0.048448,0.508507,0,0,0
1993,Annual,24,Point,0.001492,0.011275,0,0,0
1993,Annual,25,Point,0.001682,0.035541,0,0,0
1993,Annual,26,Point,0.996825,0.534058,1.633486,4.447065,26.35342
1993,Annual,28,Point,0.018067,0.264031,0,0,0
1993,Annual,31,Point,0.000012,0.003179,0,0,0
1993,Annual,32,Point,0.053297,0.024772,0,0,0
1993,Annual,33,Point,1.212049,0.213088,0.014874,0.010179,0.119976
1993,Annual,34,Point,1.057333,0.21033,0.018454,0.000124,0.004263
1993,Annual,35,Point,0.00583,0,0,0,0
1993,Annual,36,Point,0.583176,0.01811,0,0,0
1993,Annual,38,Point,1.26778,0.109374,0.027929,0.003221,0.080085
1993,Annual,39,Point,0.717606,0.000253,0,0,0
1993,Annual,40,Point,2.388706,0.043088,1.253708,1.00662,0.00902
1993,Annual,41,Point,6.478662,0,0,0.00683,0
1993,Annual,42,Point,0.085725,0,0,0,0
1993,Annual,43,Point,0.049222,0.921251,0,0,0
1993,Annual,44,Point,0,0.028588,0,0,0
1993,Annual,45,Point,0,0.62169,0,0,0
1993,Annual,46,Point,0.000473,0.005464,0,0,0
1993,Annual,47,Point,0.031699,0.226021,0,0,0
1993,Annual,48,Point,0,0.032412,0.005837,0,0
1993,Annual,49,Point,0,0.017277,0,0,0
1993,Annual,50,Point,0.007897,0.347267,0.000892,0,0
1993,Annual,53,Point,0.24938,0.059615,0,0.000016,0
1993,Annual,54,Point,1.880111,1.429418,0.07347,0.070337,0.226402
1993,Annual,55,Point,0,3.928409,0,0,0
1993,Annual,56,Point,0,3.586839,0,0,0
1993,Annual,57,Point,0,0.16177,0,0,0
1993,Annual,58,Point,0,0.038944,0,0,0
1993,Annual,60,Point,0.000063,1.477211,0,0,0
1993,Annual,62,Point,0.000833,0.524294,0,0,0
1993,Annual,63,Point,0,0.020837,0,0,0
1993,Annual,64,Point,0,0.233669,0,0,0
1993,Annual,67,Point,0,0.006109,0,0,0
1993,Annual,70,Point,0,0.022686,0,0,0
1993,Annual,78,Point,0,0.127194,0,0,0
1993,Annual,80,Point,0,0.002803,0,0,0
1993,Annual,84,Point,0,0.77775,0,0,0
1993,Annual,85,Point,0,0.264495,0,0,0
1993,Annual,92,Point,0,0.001052,0,0,0
1993,Annual,105,Point,0,2.343481,0,0,0
1993,Annual,106,Point,0,0.06242,0,0,0
1993,Annual,107,Point,0,0.151392,0,0,0
1993,Annual,108,Point,0,1.467568,0,0,0
1993,Annual,109,Point,0,0.709371,0,0,0
1993,Annual,110,Point,0,0.059245,0,0,0
1993,Annual,112,Point,0,2.243302,0,0,0
1993,Annual,115,Point,0,0.131953,0,0,0
1993,Annual,116,Point,0,0.401866,0,0,0
1993,Annual,117,Point,0.001868,0.18745,0,0,0
1993,Annual,252,Point,0,4.044166,0,0,0
1993,Annual,253,Point,0,0.985898,0,0,0
1993,Annual,256,Point,0,0.754367,0,0,0
1993,Annual,257,Point,0,0.159726,0,0,0
1993,Annual,258,Point,0,0.221705,0,0,0
1993,Annual,259,Point,0,0.024468,0,0,0
1993,Annual,260,Point,0,0.457511,0,0,0
1993,Annual,261,Point,0,0.027653,0,0,0
1993,Annual,262,Point,0,0.127813,0,0,0
1993,Annual,263,Point,0,0.011712,0,0,0
1993,Annual,264,Point,0,0.015686,0,0,0
1993,Annual,265,Point,0,0.019513,0,0,0
1993,Annual,266,Point,0,0.025294,0,0,0
1993,Annual,267,Point,0,0.0054,0,0,0
1993,Annual,268,Point,0,1.495792,0,0,0
1993,Annual,269,Point,0,0.304968,0,0,0
1993,Annual,270,Point,0,0.059364,0,0,0
1993,Annual,271,Point,0,0.007807,0,0,0
1993,Annual,272,Point,0,1.59302,0,0,0
1993,Annual,273,Point,0,1.194837,0,0,0
1993,Annual,274,Point,0,2.6685,0,0,0
1993,Annual,275,Point,0,1.399871,0,0,0
1993,Annual,276,Point,0,0.100525,0,0,0
1993,Annual,277,Point,0,0.012913,0,0,0
1993,Annual,278,Point,0,0.096309,0,0,0
1993,Annual,279,Point,0,0.058417,0,0,0
1993,Annual,280,Point,0,1.280123,0,0,0
1993,Annual,281,Point,0,0.349688,0,0,0
1993,Annual,282,Point,0.000352,1.350151,0,0,0
1993,Annual,290,Point,0.006632,0.006658,0.166505,0.006684,0.163612
1993,Annual,291,Point,0.562649,1.104127,10.89168,0.369446,2.87262
1993,Annual,292,Point,0.058838,0.393773,0.813721,0.06785,0.413203
1993,Annual,293,Point,0.73,0.42,34.68,0.15,9.9
1993,Annual,297,Point,0.03168,0.00384,0.19168,0.325632,0.01664
1993,Annual,298,Point,0.77,0.293,18.459999,1.067746,2.06
1993,Annual,299,Point,1.254945,0.470319,10.693235,1.277115,2.131409
1993,Annual,300,Point,0.001617,0.014549,0.447878,0.034465,0.072704
1993,Annual,301,Point,0.001766,0.018483,0.091317,0.892017,0.141947
1993,Annual,302,Point,0,0,0,0,0.000148
1993,Annual,303,Point,0.080628,2.23865,4.835086,0.043943,4.650931
1993,Annual,304,Point,0.06,0.07,0.7,0.05,0.19
1993,Annual,305,Point,0.11,0.08,1.98,0.06,1.05
1993,Annual,306,Point,0.065969,0.062934,0.06855,0.012823,0.121483
1993,Annual,307,Point,0.076535,0.103746,7.297026,0.013021,1.287276
1993,Annual,308,Point,0.002382,0.002612,0.132546,0.004013,0.014524
1993,Annual,309,Point,0.03491,0.016111,0.477866,0.297289,0.100102
1993,Annual,310,Point,0.000104,0.000017,0.001188,0.001213,0.000086
1993,Annual,311,Point,0.061465,1.114178,5.356256,2.583507,6.793697
1993,Annual,312,Point,0.047329,0.0248,0.38338,0.118923,0.220419
1993,Annual,314,Point,0.002436,0.021611,0.148975,0.004204,0.000695
1993,Annual,796,Point,0,1.726104,0,0,0
1993,Annual,799,Point,0,0.000171,0,0,0
1993,Annual,800,Point,0,0.093391,0,0,0
1993,Annual,898,Point,0,0.844406,0,0,0
1993,Annual,937,Point,0.026408,0.39339,0,0,0
1993,Annual,938,Point,0,0.036525,0,0,0
1993,Annual,968,Point,0.003082,0.009489,4.24,0.001135,0.08
1993,Annual,1157,Point,2.077522,368.725769,0,0.000057,0
1993,Annual,1241,Point,0,1.993736,0.003066,0,0
1993,Annual,1243,Point,0,4.408717,0,0,0
1993,Annual,1245,Point,0,1.243037,0,0,0
1993,Annual,1595,Point,0,0,0.02,0,0.01
1993,Annual,1686,Point,0.041635,2.156789,0.32937,0.105978,1.421452
1993,Annual,1687,Point,0.048272,3.344349,0.599491,0.003483,1.378078
1994,Annual,10,Point,1.162137,0.796249,0.319945,22.653973,0
1994,Annual,11,Point,0,5.21,0,0,0
1994,Annual,12,Point,0,0.175031,0,0,0
1994,Annual,13,Point,0,1.66,0,0,0
1994,Annual,14,Point,0,0.015151,0,0,0
1994,Annual,15,Point,0.09,16.330002,2.36,13.52,1.12
1994,Annual,16,Point,0.093716,0.434019,0.037548,0.023404,0.035004
1994,Annual,17,Point,0,11.025045,0,0,0
1994,Annual,18,Point,0,2.270511,0,0,0
1994,Annual,19,Point,0,1.193947,0,0,0
1994,Annual,20,Point,0,0.002411,0,0,0
1994,Annual,21,Point,0.006994,0.024982,0.057419,1.060242,0.041987
1994,Annual,22,Point,0.08494,0.000287,0,1.174671,0
1994,Annual,23,Point,0.048829,0.5125,0,0,0
1994,Annual,24,Point,0.001545,0.011676,0,0,0
1994,Annual,25,Point,0.001698,0.035874,0,0,0
1994,Annual,26,Point,0.997266,0.534294,1.634209,4.449036,26.365097
1994,Annual,28,Point,0.017722,0.256048,0,0,0
1994,Annual,31,Point,0.000012,0.003173,0,0,0
1994,Annual,32,Point,0.053209,0.02473,0,0,0
1994,Annual,33,Point,1.215935,0.213771,0.014922,0.010212,0.120361
1994,Annual,34,Point,1.291352,0.256882,0.022539,0.000151,0.005207
1994,Annual,35,Point,0.0055,0,0,0,0
1994,Annual,36,Point,0.606642,0.018839,0,0,0
1994,Annual,38,Point,1.214081,0.104741,0.026746,0.003084,0.076693
1994,Annual,39,Point,0.719261,0.000253,0,0,0
1994,Annual,40,Point,2.3774,0.042884,1.247774,1.001856,0.008977
1994,Annual,41,Point,5.599553,0,0,0.005904,0
1994,Annual,42,Point,0.086305,0,0,0,0
1994,Annual,43,Point,0.048043,0.899188,0,0,0
1994,Annual,44,Point,0,0.028588,0,0,0
1994,Annual,45,Point,0,0.621145,0,0,0
1994,Annual,46,Point,0.000453,0.005227,0,0,0
1994,Annual,47,Point,0.034783,0.248009,0,0,0
1994,Annual,48,Point,0,0.032421,0.005839,0,0
1994,Annual,49,Point,0,0.017898,0,0,0
1994,Annual,50,Point,0.008264,0.363444,0.000934,0,0
1994,Annual,53,Point,0.250318,0.05984,0,0.000016,0
1994,Annual,54,Point,1.799709,1.36829,0.070328,0.067329,0.21672
1994,Annual,55,Point,0,3.350933,0,0,0
1994,Annual,56,Point,0,2.759736,0,0,0
1994,Annual,57,Point,0,0.082503,0,0,0
1994,Annual,58,Point,0,0.038396,0,0,0
1994,Annual,60,Point,0.000062,1.452174,0,0,0
1994,Annual,62,Point,0.000836,0.523372,0,0,0
1994,Annual,63,Point,0,0.020801,0,0,0
1994,Annual,64,Point,0,0.234728,0,0,0
1994,Annual,67,Point,0,0.006137,0,0,0
1994,Annual,70,Point,0,0.022749,0,0,0
1994,Annual,78,Point,0,0.127548,0,0,0
1994,Annual,80,Point,0,0.00283,0,0,0
1994,Annual,84,Point,0,0.677658,0,0,0
1994,Annual,85,Point,0,0.300677,0,0,0
1994,Annual,92,Point,0,0.000964,0,0,0
1994,Annual,105,Point,0,2.199664,0,0,0
1994,Annual,106,Point,0,0.044508,0,0,0
1994,Annual,107,Point,0,0.136074,0,0,0
1994,Annual,108,Point,0,1.399685,0,0,0
1994,Annual,109,Point,0,0.714689,0,0,0
1994,Annual,110,Point,0,0.059689,0,0,0
1994,Annual,112,Point,0,2.26012,0,0,0
1994,Annual,115,Point,0,0.132942,0,0,0
1994,Annual,116,Point,0,0.404879,0,0,0
1994,Annual,117,Point,0.001907,0.191346,0,0,0
1994,Annual,252,Point,0,3.528177,0,0,0
1994,Annual,253,Point,0,0.817841,0,0,0
1994,Annual,256,Point,0,0.695364,0,0,0
1994,Annual,257,Point,0,0.15029,0,0,0
1994,Annual,258,Point,0,0.212149,0,0,0
1994,Annual,259,Point,0,0.020922,0,0,0
1994,Annual,260,Point,0,0.459289,0,0,0
1994,Annual,261,Point,0,0.027761,0,0,0
1994,Annual,262,Point,0,0.124962,0,0,0
1994,Annual,263,Point,0,0.012019,0,0,0
1994,Annual,264,Point,0,0.025989,0,0,0
1994,Annual,265,Point,0,0.014804,0,0,0
1994,Annual,266,Point,0,0.024563,0,0,0
1994,Annual,267,Point,0,0.005656,0,0,0
1994,Annual,268,Point,0,1.501541,0,0,0
1994,Annual,269,Point,0,0.30614,0,0,0
1994,Annual,270,Point,0,0.053212,0,0,0
1994,Annual,271,Point,0,0.007461,0,0,0
1994,Annual,272,Point,0,1.495466,0,0,0
1994,Annual,273,Point,0,1.010055,0,0,0
1994,Annual,274,Point,0,2.508689,0,0,0
1994,Annual,275,Point,0,1.367887,0,0,0
1994,Annual,276,Point,0,0.100447,0,0,0
1994,Annual,277,Point,0,0.013333,0,0,0
1994,Annual,278,Point,0,0.096679,0,0,0
1994,Annual,279,Point,0,0.058642,0,0,0
1994,Annual,280,Point,0,1.154918,0,0,0
1994,Annual,281,Point,0,0.351032,0,0,0
1994,Annual,282,Point,0.000296,1.135482,0,0,0
1994,Annual,290,Point,0.00666,0.006686,0.167208,0.006713,0.164303
1994,Annual,291,Point,0.566053,1.110807,10.957577,0.371682,2.89
1994,Annual,292,Point,0.058318,0.390288,0.80652,0.067249,0.409547
1994,Annual,293,Point,0.73,0.42,34.68,0.15,9.9
1994,Annual,297,Point,0.031482,0.003816,0.190482,0.323597,0.016536
1994,Annual,298,Point,0.77,0.294,18.509998,1.070816,2.04
1994,Annual,299,Point,1.248374,0.467857,10.620495,1.244251,2.12025
1994,Annual,300,Point,0.001654,0.014888,0.458294,0.035266,0.074395
1994,Annual,301,Point,0.001766,0.018483,0.091317,0.892017,0.141947
1994,Annual,302,Point,0,0,0,0,0.000148
1994,Annual,303,Point,0.079179,2.198434,4.748226,0.043154,4.567381
1994,Annual,304,Point,0.06,0.07,0.75,0.05,0.19
1994,Annual,305,Point,0.12,0.09,2.07,0.06,1.1
1994,Annual,306,Point,0.06694,0.06386,0.069559,0.013012,0.123271
1994,Annual,307,Point,0.077358,0.104861,6.822328,0.013161,1.288107
1994,Annual,308,Point,0.00243,0.002666,0.135259,0.004095,0.014821
1994,Annual,309,Point,0.03498,0.016143,0.478828,0.297887,0.100303
1994,Annual,310,Point,0.000102,0.000017,0.001169,0.001194,0.000085
1994,Annual,311,Point,0.06249,1.132747,5.445526,2.626565,6.906925
1994,Annual,312,Point,0.048075,0.025191,0.389426,0.120799,0.223894
1994,Annual,314,Point,0.002465,0.021871,0.150768,0.004255,0.000704
1994,Annual,796,Point,0,1.696848,0,0,0
1994,Annual,799,Point,0,0.000173,0,0,0
1994,Annual,800,Point,0,0.116739,0,0,0
1994,Annual,898,Point,0,0.848233,0,0,0
1994,Annual,937,Point,0.026508,0.394876,0,0,0
1994,Annual,938,Point,0,0.036691,0,0,0
1994,Annual,968,Point,0.003082,0.009488,4.24,0.001135,0.08
1994,Annual,1157,Point,1.900889,337.376343,0,0.000052,0
1994,Annual,1241,Point,0,1.984346,0.003052,0,0
1994,Annual,1243,Point,0,3.262573,0,0,0
1994,Annual,1245,Point,0,1.21732,0,0,0
1994,Annual,1595,Point,0,0,0.01,0,0.01
1994,Annual,1686,Point,0.045799,2.372469,0.362307,0.116575,1.563598
1994,Annual,1687,Point,0.053099,3.678786,0.65944,0.003831,1.515887
1995,Annual,10,Point,1.173762,0.804214,0.323146,22.880585,0
1995,Annual,11,Point,0,5.2,0,0,0
1995,Annual,12,Point,0,0.131273,0,0,0
1995,Annual,13,Point,0,1.62,0,0,0
1995,Annual,14,Point,0,0.01479,0,0,0
1995,Annual,15,Point,0.09,16.490002,2.38,13.66,1.13
1995,Annual,16,Point,0.095047,0.440181,0.038081,0.023736,0.035501
1995,Annual,17,Point,0,10.857613,0,0,0
1995,Annual,18,Point,0,2.058492,0,0,0
1995,Annual,19,Point,0,1.193947,0,0,0
1995,Annual,20,Point,0,0.002353,0,0,0
1995,Annual,21,Point,0.00736,0.026289,0.060423,1.11572,0.044184
1995,Annual,22,Point,0.090912,0.000307,0,1.25725,0
1995,Annual,23,Point,0.049185,0.516242,0,0,0
1995,Annual,24,Point,0.001594,0.012043,0,0,0
1995,Annual,25,Point,0.001712,0.036173,0,0,0
1995,Annual,26,Point,0.9743,0.52199,1.596575,4.346579,25.757931
1995,Annual,28,Point,0.017375,0.251039,0,0,0
1995,Annual,31,Point,0.000012,0.003222,0,0,0
1995,Annual,32,Point,0.05403,0.025112,0,0,0
1995,Annual,33,Point,1.21999,0.214484,0.014972,0.010246,0.120762
1995,Annual,34,Point,1.525449,0.30345,0.026625,0.000179,0.006151
1995,Annual,35,Point,0.005171,0,0,0,0
1995,Annual,36,Point,0.63017,0.019569,0,0,0
1995,Annual,38,Point,0.820631,0.100097,0.02556,0.002948,0.073293
1995,Annual,39,Point,0.720999,0.000254,0,0,0
1995,Annual,40,Point,2.36626,0.042683,1.241927,0.997161,0.008935
1995,Annual,41,Point,3.270462,0,0,0.004977,0
1995,Annual,42,Point,0.08777,0,0,0,0
1995,Annual,43,Point,0.046864,0.877125,0,0,0
1995,Annual,44,Point,0,0.028588,0,0,0
1995,Annual,45,Point,0,0.62065,0,0,0
1995,Annual,46,Point,0.000432,0.00499,0,0,0
1995,Annual,47,Point,0.037866,0.269997,0,0,0
1995,Annual,48,Point,0,0.026274,0.004732,0,0
1995,Annual,49,Point,0,0.018692,0,0,0
1995,Annual,50,Point,0.008631,0.379583,0.000975,0,0
1995,Annual,53,Point,0.25128,0.06007,0,0.000016,0
1995,Annual,54,Point,1.719307,1.307161,0.067186,0.064321,0.207038
1995,Annual,55,Point,0,3.597434,0,0,0
1995,Annual,56,Point,0,2.961089,0,0,0
1995,Annual,57,Point,0,0.082503,0,0,0
1995,Annual,58,Point,0,0.03899,0,0,0
1995,Annual,60,Point,0.000065,1.527286,0,0,0
1995,Annual,62,Point,0.000843,0.527504,0,0,0
1995,Annual,63,Point,0,0.020965,0,0,0
1995,Annual,64,Point,0,0.236581,0,0,0
1995,Annual,67,Point,0,0.006185,0,0,0
1995,Annual,70,Point,0,0.022801,0,0,0
1995,Annual,78,Point,0,0.127842,0,0,0
1995,Annual,80,Point,0,0.002854,0,0,0
1995,Annual,84,Point,0,0.691256,0,0,0
1995,Annual,85,Point,0,0.349625,0,0,0
1995,Annual,92,Point,0,0.000977,0,0,0
1995,Annual,105,Point,0,1.774448,0,0,0
1995,Annual,106,Point,0,0.026596,0,0,0
1995,Annual,107,Point,0,0.120745,0,0,0
1995,Annual,108,Point,0,1.283887,0,0,0
1995,Annual,109,Point,0,0.664437,0,0,0
1995,Annual,110,Point,0,0.060142,0,0,0
1995,Annual,112,Point,0,2.119656,0,0,0
1995,Annual,115,Point,0,0.12333,0,0,0
1995,Annual,116,Point,0,0.40795,0,0,0
1995,Annual,117,Point,0.001951,0.11743,0,0,0
1995,Annual,252,Point,0,2.950515,0,0,0
1995,Annual,253,Point,0,0.649735,0,0,0
1995,Annual,256,Point,0,0.613088,0,0,0
1995,Annual,257,Point,0,0.140854,0,0,0
1995,Annual,258,Point,0,0.202612,0,0,0
1995,Annual,259,Point,0,0.017376,0,0,0
1995,Annual,260,Point,0,0.461021,0,0,0
1995,Annual,261,Point,0,0.027865,0,0,0
1995,Annual,262,Point,0,0.12702,0,0,0
1995,Annual,263,Point,0,0.012212,0,0,0
1995,Annual,264,Point,0,0.036297,0,0,0
1995,Annual,265,Point,0,0.010096,0,0,0
1995,Annual,266,Point,0,0.024959,0,0,0
1995,Annual,267,Point,0,0.005752,0,0,0
1995,Annual,268,Point,0,1.507291,0,0,0
1995,Annual,269,Point,0,0.307312,0,0,0
1995,Annual,270,Point,0,0.04706,0,0,0
1995,Annual,271,Point,0,0.007114,0,0,0
1995,Annual,272,Point,0,1.630381,0,0,0
1995,Annual,273,Point,0,0.825273,0,0,0
1995,Annual,274,Point,0,2.229088,0,0,0
1995,Annual,275,Point,0,1.055928,0,0,0
1995,Annual,276,Point,0,0.092926,0,0,0
1995,Annual,277,Point,0,0.013751,0,0,0
1995,Annual,278,Point,0,0.097049,0,0,0
1995,Annual,279,Point,0,0.058866,0,0,0
1995,Annual,280,Point,0,1.159272,0,0,0
1995,Annual,281,Point,0,0.352376,0,0,0
1995,Annual,282,Point,0.00024,0.920814,0,0,0
1995,Annual,290,Point,0.006128,0.006152,0.153859,0.006177,0.151186
1995,Annual,291,Point,0.526176,1.032554,10.18565,0.345498,2.686409
1995,Annual,292,Point,0.052746,0.353002,0.729468,0.060825,0.37042
1995,Annual,293,Point,0.25,0.15,12,0.05,3.43
1995,Annual,297,Point,0.020691,0.002508,0.125191,0.212678,0.010868
1995,Annual,298,Point,0.77,0.295,18.560001,1.073272,2.02
1995,Annual,299,Point,1.281226,0.480169,10.98419,1.408573,2.176046
1995,Annual,300,Point,0.001511,0.013602,0.418714,0.032221,0.06797
1995,Annual,301,Point,0.003041,0.031828,0.157248,1.536053,0.244432
1995,Annual,302,Point,0,0,0,0,0.000148
1995,Annual,303,Point,0.08787,2.439726,5.269376,0.04789,5.068679
1995,Annual,304,Point,0.06,0.07,0.8,0.05,0.2
1995,Annual,305,Point,0.11,0.08,1.92,0.06,1.02
1995,Annual,306,Point,0.067871,0.064748,0.070527,0.013193,0.124985
1995,Annual,307,Point,0.081062,0.109881,6.337427,0.013791,1.330684
1995,Annual,308,Point,0.001265,0.001388,0.070409,0.002132,0.007715
1995,Annual,309,Point,0.024233,0.011184,0.331718,0.206368,0.069487
1995,Annual,310,Point,0.000102,0.000017,0.001168,0.001193,0.000085
1995,Annual,311,Point,0.063668,1.154103,5.548188,2.676082,7.037138
1995,Annual,312,Point,0.048762,0.025551,0.394992,0.122525,0.227095
1995,Annual,314,Point,0.002494,0.022131,0.152562,0.004305,0.000712
1995,Annual,796,Point,0,1.331148,0,0,0
1995,Annual,799,Point,0,0.000174,0,0,0
1995,Annual,800,Point,0,0.136196,0,0,0
1995,Annual,898,Point,0,0.854929,0,0,0
1995,Annual,937,Point,0.02661,0.396391,0,0,0
1995,Annual,938,Point,0,0.03698,0,0,0
1995,Annual,968,Point,0.003082,0.009487,4.24,0.001135,0.08
1995,Annual,1157,Point,1.724256,306.026917,0,0.000047,0
1995,Annual,1241,Point,0,1.977704,0.003041,0,0
1995,Annual,1243,Point,0,2.11639,0,0,0
1995,Annual,1245,Point,0,1.191602,0,0,0
1995,Annual,1595,Point,0,0,0.01,0,0
1995,Annual,1686,Point,0.049962,2.588148,0.395245,0.127173,1.705744
1995,Annual,1687,Point,0.057927,4.013222,0.719389,0.004179,1.653695
1996,Annual,10,Point,1.185495,0.812253,0.326376,23.109299,0
1996,Annual,11,Point,0,5.31,0,0,0
1996,Annual,12,Point,0,0.087515,0,0,0
1996,Annual,13,Point,0,1.58,0,0,0
1996,Annual,14,Point,0,0.01443,0,0,0
1996,Annual,15,Point,0.1,16.650002,2.4,13.799999,1.14
1996,Annual,16,Point,0.096396,0.446431,0.038621,0.024073,0.036005
1996,Annual,17,Point,0,10.798222,0,0,0
1996,Annual,18,Point,0,1.868722,0,0,0
1996,Annual,19,Point,0,1.193947,0,0,0
1996,Annual,20,Point,0,0.002296,0,0,0
1996,Annual,21,Point,0.007726,0.027596,0.063428,1.171198,0.046381
1996,Annual,22,Point,0.096883,0.000328,0,1.33983,0
1996,Annual,23,Point,0.049542,0.519984,0,0,0
1996,Annual,24,Point,0.001643,0.012409,0,0,0
1996,Annual,25,Point,0.001726,0.036472,0,0,0
1996,Annual,26,Point,0.951334,0.509686,1.55894,4.244121,25.150757
1996,Annual,28,Point,0.01703,0.236632,0,0,0
1996,Annual,31,Point,0.000012,0.003231,0,0,0
1996,Annual,32,Point,0.054171,0.025178,0,0,0
1996,Annual,33,Point,1.220497,0.214573,0.014978,0.01025,0.120812
1996,Annual,34,Point,1.40853,0.350003,0.030709,0.000206,0.007094
1996,Annual,35,Point,0.004841,0,0,0,0
1996,Annual,36,Point,0.653636,0.020298,0,0,0
1996,Annual,38,Point,0.523529,0.095464,0.024377,0.002811,0.0699
1996,Annual,39,Point,0.722654,0.000255,0,0,0
1996,Annual,40,Point,2.355118,0.042482,1.236079,0.992466,0.008893
1996,Annual,41,Point,2.661421,0,0,0.00405,0
1996,Annual,42,Point,0.086433,0,0,0,0
1996,Annual,43,Point,0.045685,0.77261,0,0,0
1996,Annual,44,Point,0,0.028588,0,0,0
1996,Annual,45,Point,0,0.620155,0,0,0
1996,Annual,46,Point,0.000412,0.004754,0,0,0
1996,Annual,47,Point,0.04095,0.291986,0,0,0
1996,Annual,48,Point,0,0.020128,0.003625,0,0
1996,Annual,49,Point,0,0.019486,0,0,0
1996,Annual,50,Point,0.008999,0.39576,0.001017,0,0
1996,Annual,53,Point,0.252242,0.0603,0,0.000016,0
1996,Annual,54,Point,1.639046,1.24614,0.06405,0.061318,0.197373
1996,Annual,55,Point,0,3.843935,0,0,0
1996,Annual,56,Point,0,3.162443,0,0,0
1996,Annual,57,Point,0,0.082503,0,0,0
1996,Annual,58,Point,0,0.039583,0,0,0
1996,Annual,60,Point,0.000069,1.602399,0.000001,0,0
1996,Annual,62,Point,0.00086,0.451091,0,0,0
1996,Annual,63,Point,0,0.017928,0,0,0
1996,Annual,64,Point,0,0.241258,0,0,0
1996,Annual,67,Point,0,0.005487,0,0,0
1996,Annual,70,Point,0,0.019883,0,0,0
1996,Annual,78,Point,0,0.111479,0,0,0
1996,Annual,80,Point,0,0.002878,0,0,0
1996,Annual,84,Point,0,0.704855,0,0,0
1996,Annual,85,Point,0,0.406541,0,0,0
1996,Annual,92,Point,0,0.000992,0,0,0
1996,Annual,105,Point,0,1.49549,0,0,0
1996,Annual,106,Point,0,0.008684,0,0,0
1996,Annual,107,Point,0,0.105426,0,0,0
1996,Annual,108,Point,0,1.293194,0,0,0
1996,Annual,109,Point,0,0.669254,0,0,0
1996,Annual,110,Point,0,0.060578,0,0,0
1996,Annual,112,Point,0,2.135022,0,0,0
1996,Annual,115,Point,0,0.124224,0,0,0
