year,season,cat_id,cat_type,PM,TOG,NOx,SOx,CO
1986,Annual,764,Area,12.014994,0,0,0,0
1986,Annual,765,Area,1.722179,0,0,0,0
1986,Annual,766,Area,1.110331,0.081668,0.052207,0,0.965497
1986,Annual,784,Area,0,57.043343,0,0,0
1986,Annual,785,Area,0,18.478371,0,0,0
1986,Annual,786,Area,0,19.992908,0,0,0
1986,Annual,787,Area,0,14.745668,0,0,0
1986,Annual,868,Area,0,30.610321,0,0,0
1986,Annual,935,Area,0,0.500513,0,0,0
1986,Annual,936,Area,0.229539,0.448777,10.532595,0.804857,1.404013
1986,Annual,939,Area,0,0.152708,0,0,0
1986,Annual,940,Area,0,0.243404,0,0,0
1986,Annual,1010,Area,0,0.07057,0,0,0
1986,Annual,1011,Area,0,1.33372,0,0,0
1986,Annual,1012,Area,0,1.46002,0,0,0
1986,Annual,1014,Area,0,0.431606,0,0,0
1986,Annual,1015,Area,0,1.115136,0,0,0
1986,Annual,1016,Area,0,2.688744,0,0,0
1986,Annual,1019,Area,0,2.01628,0,0,0
1986,Annual,1020,Area,0,0.3557,0,0,0
1986,Annual,1021,Area,0,0.693071,0,0,0
1986,Annual,1022,Area,0,1.336418,0,0,0
1986,Annual,1023,Area,0,0.327666,0,0,0
1986,Annual,1026,Area,0,3.066816,0,0,0
1986,Annual,1027,Area,0,1.025505,0,0,0
1986,Annual,1028,Area,0,1.033252,0,0,0
1986,Annual,1030,Area,0,0.267247,0,0,0
1986,Annual,1031,Area,0,1.466598,0,0,0
1986,Annual,1032,Area,0,0.073396,0,0,0
1986,Annual,1035,Area,0,0.501038,0,0,0
1986,Annual,1039,Area,0,0.005569,0,0,0
1986,Annual,1042,Area,0,1.31929,0,0,0
1986,Annual,1043,Area,0,3.243049,0,0,0
1986,Annual,1044,Area,0,0.131908,0,0,0
1986,Annual,1045,Area,0,2.090583,0,0,0
1986,Annual,1048,Area,0,0.006431,0,0,0
1986,Annual,1049,Area,0,0.009467,0,0,0
1986,Annual,1052,Area,0,0.055559,0,0,0
1986,Annual,1053,Area,0,0.225384,0,0,0
1986,Annual,1054,Area,0,0.011263,0,0,0
1986,Annual,1055,Area,0,0.286195,0,0,0
1986,Annual,1056,Area,0,0.006197,0,0,0
1986,Annual,1059,Area,0,0.036393,0,0,0
1986,Annual,1060,Area,0,0.159746,0,0,0
1986,Annual,1061,Area,0,0.013613,0,0,0
1986,Annual,1063,Area,0,0.024197,0,0,0
1986,Annual,1064,Area,0,0.177046,0,0,0
1986,Annual,1065,Area,0,0.002604,0,0,0
1986,Annual,1068,Area,0,0.001001,0,0,0
1986,Annual,1072,Area,0,0.00018,0,0,0
1986,Annual,1075,Area,0,0.137891,0,0,0
1986,Annual,1076,Area,0,0.016078,0,0,0
1986,Annual,1077,Area,0,0.349379,0,0,0
1986,Annual,1078,Area,0,0.41162,0,0,0
1986,Annual,1080,Area,0,0.08966,0,0,0
1986,Annual,1081,Area,0,0.216416,0,0,0
1986,Annual,1082,Area,0,0.381336,0,0,0
1986,Annual,1085,Area,0,0.344225,0,0,0
1986,Annual,1086,Area,0,0.082411,0,0,0
1986,Annual,1087,Area,0,0.119299,0,0,0
1986,Annual,1088,Area,0,0.327515,0,0,0
1986,Annual,1089,Area,0,0.054856,0,0,0
1986,Annual,1092,Area,0,0.696515,0,0,0
1986,Annual,1093,Area,0,0.253728,0,0,0
1986,Annual,1094,Area,0,0.171273,0,0,0
1986,Annual,1096,Area,0,0.034431,0,0,0
1986,Annual,1097,Area,0,0.447386,0,0,0
1986,Annual,1098,Area,0,0.016571,0,0,0
1986,Annual,1101,Area,0,0.093458,0,0,0
1986,Annual,1105,Area,0,0.000742,0,0,0
1986,Annual,1108,Area,0,0.211666,0,0,0
1986,Annual,1110,Area,0.02,0.09,0.26,0.03,4.35
1986,Annual,1111,Area,0.01,0.03,0.08,0.02,1.33
1986,Annual,1112,Area,0.01,0.03,0.08,0.02,1.35
1986,Annual,1115,Area,0.091,0.15,1.25,0.04,1.52
1986,Annual,1116,Area,0,0.04,0.48,0.011653,0.29
1986,Annual,1117,Area,0,1.41,4.32,0.063289,4.25
1986,Annual,1118,Area,0,0.02,0.12,0.001561,0.1
1986,Annual,1119,Area,0.025,0.16,0.57,0.03,0.83
1986,Annual,1120,Area,0,0.02,0.07,0.002101,0.08
1986,Annual,1121,Area,0,0.12,0.11,0.003583,0.24
1986,Annual,1122,Area,0,0.01,0.06,0.000348,0.05
1986,Annual,1123,Area,0.026,0.09,0.74,0.03,0.58
1986,Annual,1124,Area,0,0.03,0.15,0.002225,0.11
1986,Annual,1125,Area,0,0.17,0.32,0.008354,0.36
1986,Annual,1126,Area,0.000076,0.01,0.01,0.000441,0.02
1986,Annual,1127,Area,0,0.26,0.46,0.003139,0.58
1986,Annual,1128,Area,0,0.19,0.25,0.013601,0.29
1986,Annual,1129,Area,0,0.03,0.07,0.001358,0.1
1986,Annual,1130,Area,0,0.08,0.15,0.010668,0.42
1986,Annual,1131,Area,0,0.02,0,0.000364,0.01
1986,Annual,1132,Area,0,0.07,0.02,0.000837,0.09
1986,Annual,1158,Area,0,54.570969,0,0,0
1986,Annual,1190,Area,0,0.841981,0,0,0
1986,Annual,1191,Area,0,0.51147,0,0,0
1986,Annual,1192,Area,0,0.097578,0,0,0
1986,Annual,1193,Area,0,0.286292,0,0,0
1986,Annual,1194,Area,0.056137,0.0757,1.179965,0.414756,0.249884
1986,Annual,1195,Area,0.039391,0.054721,0.613626,0.291031,0.154501
1986,Annual,1196,Area,0.007593,0.009586,0.149309,0.056101,0.033736
1986,Annual,1241,Area,0,3.800919,0,0,0
1986,Annual,1245,Area,0,6.691346,0,0,0
1986,Annual,1275,Area,0,1.270867,0,0,0
1986,Annual,1277,Area,0,0.608898,0,0,0
1986,Annual,1279,Area,0,0.484775,0,0,0
1986,Annual,1281,Area,0,0.075758,0,0,0
1986,Annual,1283,Area,0,0.370601,0,0,0
1986,Annual,1285,Area,0,0.141142,0,0,0
1986,Annual,1434,Area,0,16.198441,0,0,0
1986,Annual,1435,Area,1.765569,0,0,0,0
1986,Annual,1440,Area,0,0.263276,0,0,0
1986,Annual,1441,Area,0,0.495323,0,0,0
1986,Annual,1442,Area,0,0.064584,0,0,0
1986,Annual,1443,Area,0,0.236922,0,0,0
1986,Annual,1444,Area,0,0.42828,0,0,0
1986,Annual,1445,Area,0,2.268298,0,0,0
1986,Annual,1446,Area,0,0.107737,0,0,0
1986,Annual,1447,Area,0,0.347499,0,0,0
1986,Annual,1448,Area,0,0.524545,0,0,0
1986,Annual,1449,Area,0,0.040795,0,0,0
1986,Annual,1450,Area,0,0.049397,0,0,0
1986,Annual,1451,Area,0,0.055792,0,0,0
1986,Annual,1452,Area,0,0.060693,0,0,0
1986,Annual,1453,Area,0,0.109186,0,0,0
1986,Annual,1454,Area,0,0.055893,0,0,0
1986,Annual,1455,Area,0,0.008882,0,0,0
1986,Annual,1456,Area,0,0.011966,0,0,0
1986,Annual,1457,Area,0,0.001172,0,0,0
1986,Annual,1458,Area,0,0.20416,0,0,0
1986,Annual,1459,Area,0,0.047596,0,0,0
1986,Annual,1460,Area,0,0.132866,0,0,0
1986,Annual,1461,Area,0,0.400841,0,0,0
1986,Annual,1462,Area,0,0.236125,0,0,0
1986,Annual,1463,Area,0,0.011254,0,0,0
1986,Annual,1464,Area,0,0.42437,0,0,0
1986,Annual,1465,Area,0,0.048063,0,0,0
1986,Annual,1466,Area,0,0.100104,0,0,0
1986,Annual,1467,Area,0,0.017122,0,0,0
1986,Annual,1468,Area,0,0.017115,0,0,0
1986,Annual,1469,Area,0,0.154731,0,0,0
1986,Annual,1470,Area,0,0.005159,0,0,0
1986,Annual,1471,Area,0,0.305497,0,0,0
1986,Annual,1472,Area,0,0.017112,0,0,0
1986,Annual,1473,Area,0,0.682299,0,0,0
1986,Annual,1474,Area,0,0.15757,0,0,0
1986,Annual,1475,Area,0,0.102231,0,0,0
1986,Annual,1476,Area,0,0.007958,0,0,0
1986,Annual,1477,Area,0,0.020865,0,0,0
1986,Annual,1478,Area,0,0.00445,0,0,0
1986,Annual,1479,Area,0,2.254952,0,0,0
1986,Annual,1480,Area,0,1.682205,0,0,0
1986,Annual,1481,Area,0,0.700038,0,0,0
1986,Annual,1482,Area,0,0.029784,0,0,0
1986,Annual,1483,Area,0,0.127793,0,0,0
1986,Annual,1484,Area,0,0.194603,0,0,0
1986,Annual,1485,Area,0,0.392516,0,0,0
1986,Annual,1486,Area,0,0.123785,0,0,0
1986,Annual,1487,Area,0,0.006568,0,0,0
1986,Annual,1488,Area,0,4.608276,0,0,0
1986,Annual,1489,Area,0,0.034454,0,0,0
1986,Annual,1490,Area,0,2.579267,0,0,0
1986,Annual,1491,Area,0,3.306552,0,0,0
1986,Annual,1492,Area,0,0.138477,0,0,0
1986,Annual,1493,Area,0,0.068914,0,0,0
1986,Annual,1494,Area,0,1.157524,0,0,0
1986,Annual,1495,Area,0,0.017116,0,0,0
1986,Annual,1496,Area,0,0.008911,0,0,0
1986,Annual,1497,Area,0,0.697751,0,0,0
1986,Annual,1498,Area,0,0.020867,0,0,0
1986,Annual,1499,Area,0,0.075765,0,0,0
1986,Annual,1500,Area,0,0.895063,0,0,0
1986,Annual,1501,Area,0,0.111384,0,0,0
1986,Annual,1502,Area,0,0.328507,0,0,0
1986,Annual,1503,Area,0,1.296865,0,0,0
1986,Annual,1504,Area,0,2.32815,0,0,0
1986,Annual,1505,Area,0,0.089747,0,0,0
1986,Annual,1506,Area,0,0.347552,0,0,0
1986,Annual,1507,Area,0,0.074028,0,0,0
1986,Annual,1508,Area,0,0.42022,0,0,0
1986,Annual,1509,Area,0,0.011957,0,0,0
1986,Annual,1510,Area,0,0.078075,0,0,0
1986,Annual,1511,Area,0,0.116057,0,0,0
1986,Annual,1512,Area,0,0.00844,0,0,0
1986,Annual,1513,Area,0,0.017811,0,0,0
1986,Annual,1514,Area,0,0.105742,0,0,0
1986,Annual,1515,Area,0,0.142435,0,0,0
1986,Annual,1516,Area,0,0.692591,0,0,0
1986,Annual,1517,Area,0,0.040856,0,0,0
1986,Annual,1518,Area,0,2.288439,0,0,0
1986,Annual,1519,Area,0,0.046899,0,0,0
1986,Annual,1520,Area,0,0.376775,0,0,0
1986,Annual,1521,Area,0,0.0603,0,0,0
1986,Annual,1522,Area,0,0.833962,0,0,0
1986,Annual,1523,Area,0,0.081815,0,0,0
1986,Annual,1524,Area,0,0.096164,0,0,0
1986,Annual,1525,Area,0,0.009162,0,0,0
1986,Annual,1526,Area,0,0.024853,0,0,0
1986,Annual,1527,Area,0,0.088038,0,0,0
1986,Annual,1528,Area,0,0.068166,0,0,0
1986,Annual,1529,Area,0,0.232207,0,0,0
1986,Annual,1530,Area,0,0.037976,0,0,0
1986,Annual,1531,Area,0,0.253276,0,0,0
1986,Annual,1532,Area,0,0.131897,0,0,0
1986,Annual,1533,Area,0,0.425393,0,0,0
1986,Annual,1534,Area,0,0.307297,0,0,0
1986,Annual,1535,Area,0,0.016255,0,0,0
1986,Annual,1536,Area,0,0.124479,0,0,0
1986,Annual,1537,Area,0,0.431926,0,0,0
1986,Annual,1538,Area,0,0.066167,0,0,0
1986,Annual,1539,Area,0,0.175826,0,0,0
1986,Annual,1540,Area,0,0.856258,0,0,0
1986,Annual,1541,Area,0,0.15108,0,0,0
1986,Annual,1542,Area,0,0.257206,0,0,0
1986,Annual,1543,Area,0,0.113477,0,0,0
1986,Annual,1544,Area,0,0.128829,0,0,0
1986,Annual,1545,Area,0,0.938691,0,0,0
1986,Annual,1546,Area,0,0.005941,0,0,0
1986,Annual,1547,Area,0,0.137826,0,0,0
1986,Annual,1548,Area,0,1.812226,0,0,0
1986,Annual,1549,Area,0,0.822123,0,0,0
1986,Annual,1550,Area,0,0.148057,0,0,0
1986,Annual,1551,Area,0,0.808558,0,0,0
1986,Annual,1552,Area,0,2.956116,0,0,0
1986,Annual,1553,Area,0,0.178829,0,0,0
1986,Annual,1554,Area,0,0.330283,0,0,0
1986,Annual,1555,Area,0,0.359199,0,0,0
1986,Annual,1556,Area,0,0.076903,0,0,0
1986,Annual,1557,Area,0,1.491607,0,0,0
1986,Annual,1558,Area,0,0.066058,0,0,0
1986,Annual,1559,Area,0,8.421877,0,0,0
1986,Annual,1560,Area,0,0.155973,0,0,0
1986,Annual,1561,Area,0,0.052252,0,0,0
1986,Annual,1562,Area,0,0.20177,0,0,0
1986,Annual,1563,Area,0,0.127145,0,0,0
1986,Annual,1564,Area,0,0.017653,0,0,0
1986,Annual,1565,Area,0,0.613572,0,0,0
1986,Annual,1566,Area,0,1.848719,0,0,0
1986,Annual,1567,Area,0,0.094454,0,0,0
1986,Annual,1568,Area,0,0.111362,0,0,0
1986,Annual,1569,Area,0,0.014528,0,0,0
1986,Annual,1570,Area,0,0.093352,0,0,0
1986,Annual,1571,Area,0,0.861169,0,0,0
1986,Annual,1572,Area,0,0.258374,0,0,0
1986,Annual,1573,Area,0,0.517457,0,0,0
1986,Annual,1574,Area,0,4.284454,0,0,0
1986,Annual,1580,Area,1.897767,2.009826,0.636204,0.195199,18.280014
1986,Annual,1590,Area,0.377438,0.546292,4.866962,0.029798,2.085841
1986,Annual,1600,Area,0,2.068244,0,0,0
1986,Annual,1601,Area,0,0.08332,0,0,0
1986,Annual,1602,Area,0,0.467697,0,0,0
1986,Annual,1618,Area,0,1.139077,0,0,0
1986,Annual,1619,Area,0.826849,10.643274,0,0,0
1986,Annual,1620,Area,1.306644,16.819233,0,0,0
1986,Annual,1621,Area,3.908392,7.546372,0,0,0
1986,Annual,1622,Area,2.914168,1.124438,0,0,0
1986,Annual,1623,Area,1.877912,0.36259,0,0,0
1986,Annual,1624,Area,0.025049,0.116762,0,0,0
1986,Annual,1625,Area,0.381099,0.367915,0,0,0
1986,Annual,1626,Area,0.153742,1.978606,0,0,0
1986,Annual,1627,Area,0.029264,0.028393,0,0,0
1986,Annual,1628,Area,0,0.165442,0,0,0
1986,Annual,1629,Area,0,0.079287,0,0,0
1986,Annual,1630,Area,0,0.008134,0,0,0
1986,Annual,1631,Area,0,0.183085,0,0,0
1986,Annual,1632,Area,0,0.024866,0,0,0
1986,Annual,1633,Area,0,0.259746,0,0,0
1986,Annual,1634,Area,0,0.051741,0,0,0
1986,Annual,1635,Area,0,0.005951,0,0,0
1986,Annual,1636,Area,0,0.020625,0,0,0
1986,Annual,1637,Area,0,0.003168,0,0,0
1986,Annual,1638,Area,0,0.023763,0,0,0
1986,Annual,1639,Area,0,0.031112,0,0,0
1986,Annual,1640,Area,0,0.056467,0,0,0
1986,Annual,1641,Area,0,0.018804,0,0,0
1986,Annual,1642,Area,0,0.001861,0,0,0
1986,Annual,1643,Area,0,0.044808,0,0,0
1986,Annual,1644,Area,0,0.005769,0,0,0
1986,Annual,1645,Area,0,0.060515,0,0,0
1986,Annual,1646,Area,0.6073,1.09,8.786699,0.8908,3.806
1986,Annual,1647,Area,0.2383,9.261499,0.9198,0.3171,171.708008
1986,Annual,1648,Area,0.6045,26.086601,0.1002,0.1763,79.218903
1986,Annual,1649,Area,0,4.7688,0,0,0
1986,Annual,1650,Area,0,1.158,0,0,0
1986,Annual,1651,Area,0.109,0.2373,1.0894,0,0.6914
1986,Annual,1652,Area,0.0014,0.1509,0.0407,0.0084,4.5373
1986,Annual,1653,Area,0,0.0035,0,0,0
1986,Annual,1654,Area,0.519,0.9103,5.2466,0.4689,2.4548
1986,Annual,1655,Area,0.0008,0.1315,0.1425,0.0068,3.4979
1986,Annual,1656,Area,0,0.0219,0,0,0
1986,Annual,1657,Area,0.0114,0.9617,0.6093,0.0438,24.2402
1986,Annual,1658,Area,0.0024,0.1553,0,0,0.3627
1986,Annual,1659,Area,0,0.1189,0,0,0
1986,Annual,1660,Area,0,0.0041,0,0,0
1986,Annual,1661,Area,6.0785,9.8811,88.994904,8.417801,43.981499
1986,Annual,1662,Area,0.0196,1.6636,3.8765,0.1887,27.623798
1986,Annual,1663,Area,0.0003,0.018,0,0,0.0422
1986,Annual,1664,Area,0,0.0421,0,0,0
1986,Annual,1665,Area,0,0.0001,0,0,0
1986,Annual,1666,Area,0.4603,0.7736,5.475,0.4982,2.4066
1986,Annual,1667,Area,0.029,1.2916,5.4484,0,13.1159
1986,Annual,1668,Area,0.0418,3.8564,1.5374,0.2021,96.002106
1986,Annual,1669,Area,0.0147,0.9668,0.0018,0.0045,2.5077
1986,Annual,1670,Area,0,0.2053,0,0,0
1986,Annual,1671,Area,0,0.0062,0,0,0
1986,Annual,1672,Area,0.5235,0.9583,6.8927,0.6728,3.2934
1986,Annual,1673,Area,0.0025,0.097,0.5528,0.0246,1.1029
1986,Annual,1674,Area,0.028,0.0432,0.4471,0.0345,0.3634
1986,Annual,1675,Area,0.0002,0.0004,0.006,0.0003,0.0029
1986,Annual,1676,Area,0.0187,1.5008,1.3141,0.1644,36.164803
1986,Annual,1677,Area,0.4851,8.482401,0.0846,0.0693,16.519199
1986,Annual,1678,Area,0,0.2455,0,0,0
1986,Annual,1679,Area,0,0.2485,0,0,0
1986,Annual,1680,Area,0.0053,0.042,0.1823,0.0008,0.0757
1986,Annual,1681,Area,0.046002,0.117049,2.024082,0.107082,0.301823
1986,Annual,1682,Area,0.0016,0.0031,0.0341,0.0026,0.0248
1987,Annual,25,Area,0,0.416834,0,0,0
1987,Annual,27,Area,0,1.881841,0,0,0
1987,Annual,29,Area,4.563562,0.900853,0,0,0
1987,Annual,31,Area,0,0.623098,0,0,0
1987,Annual,32,Area,0,0.427711,0,0,0
1987,Annual,35,Area,0.098865,0,0,0,0
1987,Annual,37,Area,0,0.496069,0,0,0
1987,Annual,39,Area,1.969784,0,0,0,0
1987,Annual,42,Area,0.713503,0,0,0,0
1987,Annual,46,Area,0,0.189629,0,0,0
1987,Annual,48,Area,0,0.347291,0,0,0
1987,Annual,49,Area,0,1.607227,0,0,0
1987,Annual,52,Area,0,0.099781,0,0,0
1987,Annual,61,Area,0,17.288475,0,0,0
1987,Annual,66,Area,0,1.516106,0,0,0
1987,Annual,67,Area,0,0.004352,0,0,0
1987,Annual,68,Area,0,0.314357,0,0,0
1987,Annual,69,Area,0,0.008704,0,0,0
1987,Annual,71,Area,0,0.041343,0,0,0
1987,Annual,72,Area,0,2.615668,0,0,0
1987,Annual,73,Area,0,0.006301,0,0,0
1987,Annual,75,Area,0,0.043518,0,0,0
1987,Annual,76,Area,0,3.143571,0,0,0
1987,Annual,77,Area,0,0.087037,0,0,0
1987,Annual,79,Area,0,0.69651,0,0,0
1987,Annual,80,Area,0,1.691709,0,0,0
1987,Annual,81,Area,0,0.79007,0,0,0
1987,Annual,82,Area,0,0.005262,0,0,0
1987,Annual,83,Area,0,0.119026,0,0,0
1987,Annual,84,Area,0,0.215074,0,0,0
1987,Annual,85,Area,0,0.201673,0,0,0
1987,Annual,86,Area,0,1.629695,0,0,0
1987,Annual,87,Area,0,0.239806,0,0,0
1987,Annual,88,Area,0,1.385898,0,0,0
1987,Annual,89,Area,0,0.365097,0,0,0
1987,Annual,90,Area,0,0.084945,0,0,0
1987,Annual,91,Area,0,0.164577,0,0,0
1987,Annual,92,Area,0,0.001289,0,0,0
1987,Annual,95,Area,0,2.330522,0,0,0
1987,Annual,96,Area,0,0.011698,0,0,0
1987,Annual,97,Area,0,1.143642,0,0,0
1987,Annual,105,Area,0,0.310644,0,0,0
1987,Annual,107,Area,0,0.0461,0,0,0
1987,Annual,112,Area,0,1.773216,0,0,0
1987,Annual,115,Area,0,0.223552,0,0,0
1987,Annual,116,Area,0,0.020645,0,0,0
1987,Annual,117,Area,0,11.285467,0,0,0
1987,Annual,118,Area,0,3.715947,0,0,0
1987,Annual,256,Area,0,1.527396,0,0,0
1987,Annual,257,Area,0,0.295037,0,0,0
1987,Annual,258,Area,0,0.025202,0,0,0
1987,Annual,259,Area,0,0.005271,0,0,0
1987,Annual,260,Area,0,0.055372,0,0,0
1987,Annual,261,Area,0,0.002248,0,0,0
1987,Annual,262,Area,0,1.30338,0,0,0
1987,Annual,263,Area,0,0.18234,0,0,0
1987,Annual,264,Area,0,0.080313,0,0,0
1987,Annual,265,Area,0,0.042884,0,0,0
1987,Annual,266,Area,0,1.123421,0,0,0
1987,Annual,267,Area,0,0.092446,0,0,0
1987,Annual,268,Area,0,0.158264,0,0,0
1987,Annual,269,Area,0,0.024521,0,0,0
1987,Annual,274,Area,0,1.619822,0,0,0
1987,Annual,275,Area,0,0.528481,0,0,0
1987,Annual,276,Area,0,0.483841,0,0,0
1987,Annual,277,Area,0,0.043131,0,0,0
1987,Annual,280,Area,0,0.482129,0,0,0
1987,Annual,281,Area,0,0.093764,0,0,0
1987,Annual,283,Area,0.678885,0.982596,8.682575,0.053596,3.573077
1987,Annual,284,Area,0.455984,0.659977,5.8318,0.035999,2.399919
1987,Annual,285,Area,0.049503,0.071649,0.633113,0.003908,0.26054
1987,Annual,286,Area,0.008526,0.023052,0.287359,0.017052,0.059998
1987,Annual,287,Area,0.009339,0.009339,0.067241,0.265227,0.018678
1987,Annual,288,Area,4.768725,6.95976,0.372333,0.057282,33.051697
1987,Annual,289,Area,14.646986,13.123022,1.10064,0.169329,106.931458
1987,Annual,304,Area,0.15,0.41,3.08,0.1,1.12
1987,Annual,314,Area,0.119935,0.097196,0.116368,0.039324,0.285346
1987,Annual,315,Area,0.036014,0.046794,0.00226,0,0.314267
1987,Annual,316,Area,0.076173,0.098973,0.012749,0,0.664708
1987,Annual,317,Area,0.031633,0.023382,0.004253,0,0.254535
1987,Annual,318,Area,0.002596,0.002596,0.000199,0,0.014407
1987,Annual,319,Area,0.4278,0.207074,0.109226,0,3.32228
1987,Annual,344,Area,0.005077,0,0.014217,0.092154,0.000889
1987,Annual,345,Area,0.024789,0.000868,0.06941,0.449926,0.004338
1987,Annual,346,Area,0.051296,0.017378,0.573161,0.326672,0.052672
1987,Annual,347,Area,0.218681,0.074083,2.443474,1.392654,0.224551
1987,Annual,348,Area,0.019005,0.026396,0.233339,0.017949,0.040122
1987,Annual,349,Area,0.021973,0.004395,0.03252,0.104007,0.00586
1987,Annual,350,Area,0.107281,0.021456,0.158776,0.507799,0.028608
1987,Annual,351,Area,0.012613,0.060773,0.334999,0.160336,0.041408
1987,Annual,352,Area,0.061582,0.296717,1.635582,0.782816,0.20217
1987,Annual,353,Area,0.017037,0.000598,0.019129,0.108499,0.002092
1987,Annual,354,Area,0.083181,0.002919,0.093396,0.529733,0.010215
1987,Annual,355,Area,0.076043,0.024013,0.850383,0.484271,0.073374
1987,Annual,356,Area,0.371266,0.117242,4.151867,2.364381,0.35824
1987,Annual,357,Area,0.102164,0.123799,2.363002,0.854503,0.775247
1987,Annual,358,Area,0.000594,0.144569,0.031716,0.002236,0.665896
1987,Annual,359,Area,0.154518,0.26641,1.438614,0.185703,0.586102
1987,Annual,441,Area,0.000027,0.020917,0.006392,0.00053,0.038977
1987,Annual,442,Area,0.000023,0.017741,0.005422,0.00045,0.03306
1987,Annual,443,Area,0.000351,0.02,0.06,0.005266,0.18
1987,Annual,444,Area,0.000026,0.020354,0.00622,0.000516,0.037929
1987,Annual,447,Area,0.000001,0.000919,0.000281,0.000023,0.001712
1987,Annual,448,Area,0.000006,0.004413,0.001382,0.000108,0.008141
1987,Annual,449,Area,0.000001,0.000926,0.00029,0.000023,0.001708
1987,Annual,450,Area,0.00003,0.01,0.01,0.000454,0.04
1987,Annual,451,Area,0.00001,0.008003,0.002506,0.000196,0.014764
1987,Annual,452,Area,0.000114,0.03,0.03,0.001706,0.17
1987,Annual,453,Area,0.000002,0.00188,0.000589,0.000046,0.003468
1987,Annual,455,Area,0.000065,0.050031,0.015667,0.001224,0.092292
1987,Annual,456,Area,0.001333,0.057571,0.007996,0.004931,1.692627
1987,Annual,463,Area,0.001132,0.048888,0.00679,0.004187,1.437331
1987,Annual,475,Area,0.002575,0.16,0.02,0.007724,1.59
1987,Annual,489,Area,0.001323,0.057157,0.007938,0.004895,1.680447
1987,Annual,511,Area,0.001194,0.051599,0.007166,0.004419,1.517025
1987,Annual,520,Area,0.00028,0.00965,0.001343,0.001091,0.325371
1987,Annual,527,Area,0.000733,0.025295,0.003519,0.002859,0.852844
1987,Annual,534,Area,0.000148,0.02,0,0.000148,0.18
1987,Annual,541,Area,0.001356,0.046769,0.006507,0.005287,1.576869
1987,Annual,548,Area,0.001025,0.03537,0.004921,0.003998,1.19254
1987,Annual,555,Area,0.000834,0.12,0.02,0.002502,1.11
1987,Annual,562,Area,0.000241,0.007217,0.001062,0.001038,0.245355
1987,Annual,597,Area,0.001014,0.034992,0.004868,0.003956,1.1798
1987,Annual,619,Area,0.000322,0.009633,0.001418,0.001385,0.327505
1987,Annual,639,Area,0.41,0.73,0.3,0.02,1.67
1987,Annual,646,Area,0.109947,0.619933,0.189298,0.013944,1.730791
1987,Annual,658,Area,2.22,7,4.54,0.16,9.59
1987,Annual,670,Area,0,0.01,0,0.00015,0.01
1987,Annual,673,Area,0,0,0,0.000079,0
1987,Annual,676,Area,0,0,0,0.000057,0
1987,Annual,679,Area,0.003148,0.018232,0.030749,0.000114,0.048412
1987,Annual,682,Area,0.01,0.04,0.02,0,0.08
1987,Annual,687,Area,0.011626,0.054069,0.027014,0.004128,0.106737
1987,Annual,694,Area,0.002337,0.011228,0.005396,0.000822,0.017585
1987,Annual,699,Area,0.001827,0.01,0.01,0.000948,0.02
1987,Annual,702,Area,0.000761,0.01,0,0.000349,0.01
1987,Annual,705,Area,0.000524,0,0,0.000277,0.01
1987,Annual,708,Area,0.02135,0.109317,0.052873,0.008147,0.230012
1987,Annual,711,Area,0.000044,0.001616,0.000323,0.000026,0.124404
1987,Annual,744,Area,23.706436,0,0,0,0
1987,Annual,745,Area,20.243702,0,0,0,0
1987,Annual,746,Area,5.852894,0,0,0,0
1987,Annual,747,Area,8.703869,0,0,0,0
1987,Annual,748,Area,12.988468,0,0,0,0
1987,Annual,749,Area,2.795786,0,0,0,0
1987,Annual,750,Area,0.224602,0.28847,0.083028,0,3.487185
1987,Annual,753,Area,0.021063,0.006703,0.000867,0,0.026328
1987,Annual,754,Area,112.714554,0,0,0,0
1987,Annual,755,Area,11.802784,0,0,0,0
1987,Annual,756,Area,4.192566,0,0,0,0
1987,Annual,757,Area,0.002473,0,0,0,0
1987,Annual,758,Area,0.561833,0,0,0,0
1987,Annual,760,Area,6.70618,14.025604,0,0,0
1987,Annual,761,Area,0,0.125802,0,0,0
1987,Annual,764,Area,12.014994,0,0,0,0
1987,Annual,765,Area,1.722179,0,0,0,0
1987,Annual,766,Area,1.108455,0.08153,0.052119,0,0.963866
1987,Annual,784,Area,0,57.043343,0,0,0
1987,Annual,785,Area,0,18.478371,0,0,0
1987,Annual,786,Area,0,19.992908,0,0,0
1987,Annual,787,Area,0,14.745668,0,0,0
1987,Annual,868,Area,0,31.171394,0,0,0
1987,Annual,935,Area,0,0.522803,0,0,0
1987,Annual,936,Area,0.229539,0.448777,10.532595,0.804857,1.404013
1987,Annual,939,Area,0,0.154875,0,0,0
1987,Annual,940,Area,0,0.267634,0,0,0
1987,Annual,1010,Area,0,0.065363,0,0,0
1987,Annual,1011,Area,0,1.291363,0,0,0
1987,Annual,1012,Area,0,1.413265,0,0,0
1987,Annual,1014,Area,0,0.446991,0,0,0
1987,Annual,1015,Area,0,1.077151,0,0,0
1987,Annual,1016,Area,0,2.358583,0,0,0
1987,Annual,1019,Area,0,1.899301,0,0,0
1987,Annual,1020,Area,0,0.330336,0,0,0
1987,Annual,1021,Area,0,0.660195,0,0,0
1987,Annual,1022,Area,0,1.309632,0,0,0
1987,Annual,1023,Area,0,0.33797,0,0,0
1987,Annual,1026,Area,0,2.975106,0,0,0
1987,Annual,1027,Area,0,0.997984,0,0,0
